time,open,high,low,close,volume
2025-08-14,49.3400,49.3400,49.3400,49.3400,0
2025-08-15,50.1700,50.1700,50.1700,50.1700,0
2025-08-18,60.5300,60.5300,60.5300,60.5300,0
2025-08-19,52.1600,52.1600,52.1600,52.1600,0
2025-08-20,48.5900,48.5900,48.5900,48.5900,0
2025-08-21,46.2400,46.2400,46.2400,46.2400,0
2025-08-22,40.3400,40.3400,40.3400,40.3400,0
2025-08-25,52.6700,52.6700,52.6700,52.6700,0
2025-08-26,60.9300,60.9300,60.9300,60.9300,0
2025-08-27,44.6200,44.6200,44.6200,44.6200,0
2025-08-28,54.0800,54.0800,54.0800,54.0800,0
2025-08-29,53.7900,53.7900,53.7900,53.7900,0
2025-09-02,50.6900,50.6900,50.6900,50.6900,0
2025-09-03,58.4100,58.4100,58.4100,58.4100,0
2025-09-04,59.7900,59.7900,59.7900,59.7900,0
2025-09-05,58.1200,58.1200,58.1200,58.1200,0
2025-09-08,52.1900,52.1900,52.1900,52.1900,0
2025-09-09,55.2200,55.2200,55.2200,55.2200,0
2025-09-10,53.1800,53.1800,53.1800,53.1800,0
2025-09-11,52.9900,52.9900,52.9900,52.9900,0
2025-09-12,53.2700,53.2700,53.2700,53.2700,0
2025-09-15,53.7600,53.7600,53.7600,53.7600,0
2025-09-16,52.7800,52.7800,52.7800,52.7800,0
2025-09-17,52.5900,52.5900,52.5900,52.5900,0
2025-09-18,49.9500,49.9500,49.9500,49.9500,0
2025-09-19,50.8700,50.8700,50.8700,50.8700,0
2025-09-22,36.4000,36.4000,36.4000,36.4000,0
2025-09-23,35.9800,35.9800,35.9800,35.9800,0
2025-09-24,37.0700,37.0700,37.0700,37.0700,0
2025-09-25,35.3800,35.3800,35.3800,35.3800,0
2025-09-26,36.3500,36.3500,36.3500,36.3500,0
2025-09-29,35.5100,35.5100,35.5100,35.5100,0
2025-09-30,37.5700,37.5700,37.5700,37.5700,0
2025-10-01,37.4000,37.4000,37.4000,37.4000,0
2025-10-02,39.8700,39.8700,39.8700,39.8700,0
2025-10-03,39.2700,39.2700,39.2700,39.2700,0
2025-10-06,45.9900,45.9900,45.9900,45.9900,0
2025-10-07,55.0600,55.0600,55.0600,55.0600,0
2025-10-08,58.9100,58.9100,58.9100,58.9100,0
2025-10-09,64.6600,64.6600,64.6600,64.6600,0
2025-10-10,57.2100,57.2100,57.2100,57.2100,0
2025-10-13,53.9800,53.9800,53.9800,53.9800,0
2025-10-14,62.8400,62.8400,62.8400,62.8400,0
2025-10-15,59.0200,59.0200,59.0200,59.0200,0
2025-10-16,58.2600,58.2600,58.2600,58.2600,0
2025-10-17,53.6100,53.6100,53.6100,53.6100,0
2025-10-20,53.5200,53.5200,53.5200,53.5200,0
2025-10-21,41.5900,41.5900,41.5900,41.5900,0
2025-10-22,41.9200,41.9200,41.9200,41.9200,0
2025-10-23,44.1100,44.1100,44.1100,44.1100,0
2025-10-24,36.3100,36.3100,36.3100,36.3100,0
2025-10-27,41.9700,41.9700,41.9700,41.9700,0
2025-10-28,40.1000,40.1000,40.1000,40.1000,0
2025-10-29,49.1700,49.1700,49.1700,49.1700,0
2025-10-30,46.4200,46.4200,46.4200,46.4200,0
2025-10-31,42.5500,42.5500,42.5500,42.5500,0
2025-11-03,43.7500,43.7500,43.7500,43.7500,0
2025-11-04,39.9100,39.9100,39.9100,39.9100,0
2025-11-05,43.6300,43.6300,43.6300,43.6300,0
2025-11-06,54.0900,54.0900,54.0900,54.0900,0
2025-11-07,33.7500,33.7500,33.7500,33.7500,0
2025-11-10,42.5500,42.5500,42.5500,42.5500,0
2025-11-11,54.0900,54.0900,54.0900,54.0900,0
2025-11-12,40.9700,40.9700,40.9700,40.9700,0
2025-11-13,46.6900,46.6900,46.6900,46.6900,0
2025-11-14,42.1200,42.1200,42.1200,42.1200,0
